clip_name,start_frame,end_frame,verb_id,verb_name,action_id,action_name,noun_ids,noun_names
OP01-R04-ContinentalBreakfast-409340-410200,009822,009847,45,Unknown verb 44,3,Take eating_utensil,26,pot
OP03-R01-PastaSalad-819100-820670,019654,019701,45,Unknown verb 44,3,Take eating_utensil,26,pot
OP05-R04-ContinentalBreakfast-254850-255940,006114,006145,45,Unknown verb 44,3,Take eating_utensil,26,pot
P02-R04-ContinentalBreakfast-533758-536334,012804,012879,45,Unknown verb 44,3,Take eating_utensil,26,pot
P03-R01-PastaSalad-543999-545588,013051,013099,45,Unknown verb 44,3,Take eating_utensil,26,pot
P07-R01-PastaSalad-280725-283375,006731,006807,45,Unknown verb 44,3,Take eating_utensil,26,pot
P10-R01-PastaSalad-95050-96250,002278,002313,45,Unknown verb 44,3,Take eating_utensil,26,pot
P11-R01-PastaSalad-132350-134350,003171,003230,45,Unknown verb 44,3,Take eating_utensil,26,pot
P15-R01-PastaSalad-128750-133750,003078,003222,45,Unknown verb 44,3,Take eating_utensil,26,pot
P17-R04-ContinentalBreakfast-447032-447822,010726,010750,45,Unknown verb 44,3,Take eating_utensil,26,pot
P17-R04-ContinentalBreakfast-491362-493242,011788,011842,45,Unknown verb 44,3,Take eating_utensil,26,pot
P20-R04-ContinentalBreakfast-776871-778998,018639,018701,45,Unknown verb 44,3,Take eating_utensil,26,pot
P21-R04-ContinentalBreakfast-1247588-1249604,029937,029996,45,Unknown verb 44,3,Take eating_utensil,26,pot
P21-R04-ContinentalBreakfast-1648133-1650566,039549,039620,45,Unknown verb 44,3,Take eating_utensil,26,pot
P25-R06-GreekSalad-2051793-2054785,049236,049322,45,Unknown verb 44,3,Take eating_utensil,26,pot
P02-R01-PastaSalad-1112639-1113872,026700,026736,46,Unknown verb 45,14,Cut onion,31,counter
P02-R01-PastaSalad-1131951-1133323,027163,027203,46,Unknown verb 45,14,Cut onion,31,counter
P02-R01-PastaSalad-1200973-1208162,028806,029013,46,Unknown verb 45,14,Cut onion,31,counter
P02-R03-BaconAndEggs-1729350-1735296,041490,041662,46,Unknown verb 45,14,Cut onion,31,counter
P02-R04-ContinentalBreakfast-1279261-1286437,030685,030892,46,Unknown verb 45,14,Cut onion,31,counter
P02-R04-ContinentalBreakfast-499259-501494,011977,012041,46,Unknown verb 45,14,Cut onion,31,counter
P02-R05-Cheeseburger-835130-837820,020037,020114,46,Unknown verb 45,14,Cut onion,31,counter
P02-R05-Cheeseburger-896470-897680,021512,021548,46,Unknown verb 45,14,Cut onion,31,counter
P02-R06-GreekSalad-605981-610287,014533,014657,46,Unknown verb 45,14,Cut onion,31,counter
P02-R06-GreekSalad-606250-607331,014548,014578,46,Unknown verb 45,14,Cut onion,31,counter
P04-R06-GreekSalad-1242060-1246260,029799,029921,46,Unknown verb 45,14,Cut onion,31,counter
P04-R06-GreekSalad-1249190-1254670,029967,030126,46,Unknown verb 45,14,Cut onion,31,counter
P04-R06-GreekSalad-989670-990960,023749,023787,46,Unknown verb 45,14,Cut onion,31,counter
P05-R01-PastaSalad-903280-907936,021667,021802,46,Unknown verb 45,14,Cut onion,31,counter
P07-R01-PastaSalad-2371810-2377870,056909,057083,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-2984500-2986950,071622,071693,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-2993009-2997980,071820,071964,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-2997980-3000398,071945,072016,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-3017039-3020302,072400,072496,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-3020302-3034390,072453,072860,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-3034390-3035411,072823,072852,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-3035411-3054850,072803,073363,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-3042897-3045271,073024,073092,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-3054850-3056309,073313,073355,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-3056316-3061670,073338,073494,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-3061670-3064508,073473,073556,46,Unknown verb 45,14,Cut onion,31,counter
P14-R01-PastaSalad-1995797-2006984,047872,048195,46,Unknown verb 45,14,Cut onion,31,counter
P14-R01-PastaSalad-2006984-2020134,048136,048515,46,Unknown verb 45,14,Cut onion,31,counter
P15-R01-PastaSalad-1663400-1666000,039915,039990,46,Unknown verb 45,14,Cut onion,31,counter
P17-R03-BaconAndEggs-1527600-1534800,036645,036853,46,Unknown verb 45,14,Cut onion,31,counter
P25-R06-GreekSalad-1813545-1820307,043509,043704,46,Unknown verb 45,14,Cut onion,31,counter
P26-R05-Cheeseburger-1704220-1711316,040884,041089,46,Unknown verb 45,14,Cut onion,31,counter
P04-R06-GreekSalad-1228080-1230200,029468,029530,46,Unknown verb 45,14,Cut onion,31,counter
P04-R06-GreekSalad-1254670-1263100,030092,030335,46,Unknown verb 45,14,Cut onion,31,counter
P10-R01-PastaSalad-1084799-1088599,026026,026136,46,Unknown verb 45,14,Cut onion,31,counter
P10-R01-PastaSalad-1753531-1761081,042066,042284,46,Unknown verb 45,14,Cut onion,31,counter
P11-R01-PastaSalad-2262147-2265147,054284,054371,46,Unknown verb 45,14,Cut onion,31,counter
P12-R01-PastaSalad-1766320-1769504,042384,042476,46,Unknown verb 45,14,Cut onion,31,counter
P13-R01-PastaSalad-2986950-2987948,071684,071713,46,Unknown verb 45,14,Cut onion,31,counter
P14-R02-TurkeySandwich-790742-801042,018952,019251,46,Unknown verb 45,14,Cut onion,31,counter
P17-R03-BaconAndEggs-1373300-1379900,032943,033134,46,Unknown verb 45,14,Cut onion,31,counter
P20-R03-BaconAndEggs-411914-415675,009876,009986,46,Unknown verb 45,14,Cut onion,31,counter
P22-R03-BaconAndEggs-2437830-2439772,058503,058559,46,Unknown verb 45,14,Cut onion,31,counter
P22-R03-BaconAndEggs-2448300-2454610,058744,058926,46,Unknown verb 45,14,Cut onion,31,counter
P22-R03-BaconAndEggs-2482500-2483910,059577,059617,46,Unknown verb 45,14,Cut onion,31,counter
P23-R03-BaconAndEggs-2352038-2358015,056434,056607,46,Unknown verb 45,14,Cut onion,31,counter
P25-R06-GreekSalad-1804421-1812308,043287,043515,46,Unknown verb 45,14,Cut onion,31,counter
OP01-R02-TurkeySandwich-362700-363970,008701,008739,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP01-R03-BaconAndEggs-271495-273845,006510,006578,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP01-R04-ContinentalBreakfast-149735-152195,003587,003659,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP01-R05-Cheeseburger-89950-91490,002155,002199,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP02-R02-TurkeySandwich-114395-116175,002741,002793,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP02-R02-TurkeySandwich-116335-118605,002787,002852,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP02-R04-ContinentalBreakfast-213230-216930,005108,005216,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP02-R04-ContinentalBreakfast-216960-218490,005204,005247,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP02-R05-Cheeseburger-269677-272408,006466,006544,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP03-R02-TurkeySandwich-208740-209380,005008,005027,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP03-R02-TurkeySandwich-59360-61080,001420,001470,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP03-R03-BaconAndEggs-675398-679474,016199,016318,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP03-R04-ContinentalBreakfast-209645-212365,005025,005103,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP03-R05-Cheeseburger-57285-58645,001371,001411,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP04-R02-TurkeySandwich-131610-132500,003156,003182,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P10-R05-Cheeseburger-108590-109680,002604,002635,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P10-R05-Cheeseburger-117280-118830,002811,002855,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P10-R05-Cheeseburger-118815-124215,002838,002995,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P10-R05-Cheeseburger-69875-70525,001676,001694,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P11-R02-TurkeySandwich-266115-267475,006383,006423,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P12-R02-TurkeySandwich-456085-457710,010942,010990,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P14-R02-TurkeySandwich-179405-181294,004301,004356,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P14-R02-TurkeySandwich-461754-463082,011079,011117,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P16-R03-BaconAndEggs-1712372-1714012,041092,041141,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P16-R03-BaconAndEggs-453002-455418,010866,010937,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P18-R03-BaconAndEggs-943941-946528,022648,022723,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P18-R04-ContinentalBreakfast-266433-268125,006390,006439,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P19-R03-BaconAndEggs-796589-798331,019114,019164,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P19-R04-ContinentalBreakfast-210346-213457,005041,005130,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P20-R03-BaconAndEggs-454671-457089,010906,010977,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P26-R05-Cheeseburger-214069-218469,005127,005254,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P26-R05-Cheeseburger-222332-224002,005331,005381,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP01-R02-TurkeySandwich-49870-51300,001193,001235,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP04-R03-BaconAndEggs-753380-755190,018077,018129,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP04-R05-Cheeseburger-57720-59060,001382,001421,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P01-R01-PastaSalad-1166548-1168131,027993,028040,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P01-R02-TurkeySandwich-468837-470195,011249,011288,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P02-R05-Cheeseburger-173640-176800,004160,004251,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P06-R02-TurkeySandwich-72928-74013,001748,001779,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P09-R02-TurkeySandwich-114940-117581,002752,002828,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P10-R02-TurkeySandwich-60331-61956,001443,001491,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P14-R01-PastaSalad-264028-265403,006333,006373,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P14-R02-TurkeySandwich-103700-106100,002482,002553,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P17-R03-BaconAndEggs-1028438-1030463,024677,024737,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P18-R04-ContinentalBreakfast-234010-236377,005611,005679,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P20-R03-BaconAndEggs-452129-455584,010843,010943,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
P24-R03-BaconAndEggs-165428-168652,003963,004055,47,Unknown verb 46,3,Take eating_utensil,32,bread_container
OP01-R01-PastaSalad-123365-128265,002948,003091,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP01-R01-PastaSalad-155635-156645,003733,003762,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP01-R01-PastaSalad-629137-629907,015097,015120,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP01-R05-Cheeseburger-211940-214370,005080,005151,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP01-R06-GreekSalad-275310-275950,006606,006624,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP01-R06-GreekSalad-284270-285170,006820,006847,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP01-R06-GreekSalad-84290-86630,002017,002085,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP02-R01-PastaSalad-79236-79967,001899,001922,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP02-R01-PastaSalad-80101-81293,001919,001955,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP02-R02-TurkeySandwich-222195-223965,005328,005380,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP02-R05-Cheeseburger-158265-162905,003787,003921,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP02-R06-GreekSalad-50860-57860,001203,001406,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP03-R01-PastaSalad-163940-166670,003928,004007,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP03-R01-PastaSalad-226380-227060,005432,005451,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP03-R01-PastaSalad-226390-227040,005432,005450,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP06-R02-TurkeySandwich-298790-299830,007168,007198,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP06-R02-TurkeySandwich-350380-351270,008407,008433,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP06-R05-Cheeseburger-224530-225270,005386,005409,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP06-R06-GreekSalad-208680-209670,005006,005035,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P01-R02-TurkeySandwich-146332-148201,003507,003561,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P01-R02-TurkeySandwich-653310-659501,015664,015844,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P02-R06-GreekSalad-83755-86935,002003,002094,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P02-R06-GreekSalad-99566-101296,002385,002436,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P03-R01-PastaSalad-1504539-1505512,036106,036135,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P03-R01-PastaSalad-661764-663941,015877,015940,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P04-R06-GreekSalad-263680-266950,006320,006415,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P06-R01-PastaSalad-294329-297192,007056,007140,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P07-R01-PastaSalad-731915-734115,017560,017624,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P09-R01-PastaSalad-1352414-1353360,032455,032483,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P09-R02-TurkeySandwich-198300-201000,004753,004830,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P25-R06-GreekSalad-897298-903122,021521,021689,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP01-R02-TurkeySandwich-102320-105110,002449,002529,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP02-R02-TurkeySandwich-219390-220190,005263,005287,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP02-R06-GreekSalad-138205-138871,003315,003334,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP03-R06-GreekSalad-158730-160530,003805,003857,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP03-R06-GreekSalad-596470-597790,014312,014350,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP04-R02-TurkeySandwich-152800-153740,003665,003692,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP04-R02-TurkeySandwich-68090-71190,001627,001716,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP06-R05-Cheeseburger-154170-159410,003688,003838,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P01-R01-PastaSalad-189062-194379,004524,004679,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P02-R01-PastaSalad-310801-311784,007457,007485,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P03-R01-PastaSalad-667176-668823,016008,016056,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P04-R01-PastaSalad-402129-406962,009640,009779,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P05-R02-TurkeySandwich-120022-122806,002874,002954,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P07-R01-PastaSalad-727780-731920,017456,017577,48,Unknown verb 47,3,Take eating_utensil,4,tomato
P09-R01-PastaSalad-391565-392785,009394,009430,48,Unknown verb 47,3,Take eating_utensil,4,tomato
OP01-R03-BaconAndEggs-749464-750030,017986,018002,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP02-R03-BaconAndEggs-178205-178965,004274,004298,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP02-R03-BaconAndEggs-179330-180310,004301,004330,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP02-R03-BaconAndEggs-509180-510190,012218,012247,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP02-R03-BaconAndEggs-780290-781790,018723,018766,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP02-R05-Cheeseburger-372271-372964,008933,008953,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP02-R05-Cheeseburger-373001-374309,008949,008987,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP03-R03-BaconAndEggs-386410-387698,009270,009308,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP03-R05-Cheeseburger-118675-119565,002846,002872,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP03-R05-Cheeseburger-125920-126610,003021,003040,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP03-R05-Cheeseburger-126600-127320,003037,003057,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP03-R07-Pizza-597753-598744,014344,014372,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP04-R03-BaconAndEggs-527570-528450,012659,012685,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP04-R03-BaconAndEggs-694667-695907,016669,016705,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP04-R05-Cheeseburger-284620-285400,006828,006852,49,Unknown verb 48,3,Take eating_utensil,23,pan
P16-R03-BaconAndEggs-2108733-2110790,050604,050664,49,Unknown verb 48,3,Take eating_utensil,23,pan
P17-R03-BaconAndEggs-357479-359440,008575,008631,49,Unknown verb 48,3,Take eating_utensil,23,pan
P17-R03-BaconAndEggs-529285-531876,012696,012772,49,Unknown verb 48,3,Take eating_utensil,23,pan
P18-R03-BaconAndEggs-279567-280605,006707,006737,49,Unknown verb 48,3,Take eating_utensil,23,pan
P18-R03-BaconAndEggs-563772-566263,013524,013597,49,Unknown verb 48,3,Take eating_utensil,23,pan
P19-R03-BaconAndEggs-1357929-1359645,032586,032636,49,Unknown verb 48,3,Take eating_utensil,23,pan
P19-R03-BaconAndEggs-1382783-1385276,033180,033253,49,Unknown verb 48,3,Take eating_utensil,23,pan
P19-R03-BaconAndEggs-413840-415809,009928,009984,49,Unknown verb 48,3,Take eating_utensil,23,pan
P19-R03-BaconAndEggs-417551-422860,010009,010161,49,Unknown verb 48,3,Take eating_utensil,23,pan
P19-R03-BaconAndEggs-438433-442057,010514,010618,49,Unknown verb 48,3,Take eating_utensil,23,pan
P20-R03-BaconAndEggs-638130-641010,015308,015392,49,Unknown verb 48,3,Take eating_utensil,23,pan
P20-R03-BaconAndEggs-981272-983728,023544,023616,49,Unknown verb 48,3,Take eating_utensil,23,pan
P22-R03-BaconAndEggs-1006138-1008001,024143,024197,49,Unknown verb 48,3,Take eating_utensil,23,pan
P22-R03-BaconAndEggs-1474789-1478271,035386,035487,49,Unknown verb 48,3,Take eating_utensil,23,pan
P23-R03-BaconAndEggs-1163841-1164768,027930,027957,49,Unknown verb 48,3,Take eating_utensil,23,pan
P26-R05-Cheeseburger-257134-258431,006168,006206,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP01-R07-Pizza-938920-940460,022531,022575,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP02-R03-BaconAndEggs-779630-780980,018708,018747,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP02-R07-Pizza-520072-522154,012476,012537,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP03-R03-BaconAndEggs-160498-161460,003849,003878,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP03-R05-Cheeseburger-190750-192190,004575,004616,49,Unknown verb 48,3,Take eating_utensil,23,pan
P04-R05-Cheeseburger-98400-106057,002343,002564,49,Unknown verb 48,3,Take eating_utensil,23,pan
P10-R05-Cheeseburger-43680-44360,001047,001066,49,Unknown verb 48,3,Take eating_utensil,23,pan
P16-R03-BaconAndEggs-1515363-1517323,036364,036420,49,Unknown verb 48,3,Take eating_utensil,23,pan
P18-R03-BaconAndEggs-1100940-1102098,026419,026454,49,Unknown verb 48,3,Take eating_utensil,23,pan
P21-R05-Cheeseburger-106443-108686,002549,002614,49,Unknown verb 48,3,Take eating_utensil,23,pan
P22-R03-BaconAndEggs-176475-179637,004228,004319,49,Unknown verb 48,3,Take eating_utensil,23,pan
P22-R03-BaconAndEggs-878860-880685,021088,021141,49,Unknown verb 48,3,Take eating_utensil,23,pan
P23-R03-BaconAndEggs-1152304-1153530,027652,027688,49,Unknown verb 48,3,Take eating_utensil,23,pan
P23-R03-BaconAndEggs-2175683-2177673,052211,052270,49,Unknown verb 48,3,Take eating_utensil,23,pan
P24-R03-BaconAndEggs-985710-987088,023654,023694,49,Unknown verb 48,3,Take eating_utensil,23,pan
OP03-R03-BaconAndEggs-192330-196410,004605,004724,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R05-Cheeseburger-132840-134040,003185,003220,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R05-Cheeseburger-164770-165550,003952,003976,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R05-Cheeseburger-165565-167065,003970,004013,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R05-Cheeseburger-192225-193895,004609,004658,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R05-Cheeseburger-232950-234040,005588,005619,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R05-Cheeseburger-322565-323645,007739,007770,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R07-Pizza-305259-307130,007322,007376,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R07-Pizza-366212-368387,008784,008847,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R07-Pizza-425080-430076,010189,010334,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R07-Pizza-510979-515415,012253,012380,50,Unknown verb 49,9,Cut cucumber,23,pan
OP04-R03-BaconAndEggs-259120-261270,006213,006276,50,Unknown verb 49,9,Cut cucumber,23,pan
OP04-R03-BaconAndEggs-445571-447011,010690,010732,50,Unknown verb 49,9,Cut cucumber,23,pan
OP04-R05-Cheeseburger-144690-145740,003470,003500,50,Unknown verb 49,9,Cut cucumber,23,pan
P18-R03-BaconAndEggs-414959-418197,009952,010044,50,Unknown verb 49,9,Cut cucumber,23,pan
P18-R03-BaconAndEggs-685591-688308,016448,016526,50,Unknown verb 49,9,Cut cucumber,23,pan
P19-R03-BaconAndEggs-1001760-1006180,024032,024159,50,Unknown verb 49,9,Cut cucumber,23,pan
P19-R03-BaconAndEggs-1498098-1502671,035943,036076,50,Unknown verb 49,9,Cut cucumber,23,pan
P19-R03-BaconAndEggs-542874-548967,013014,013190,50,Unknown verb 49,9,Cut cucumber,23,pan
P19-R03-BaconAndEggs-586686-593055,014065,014249,50,Unknown verb 49,9,Cut cucumber,23,pan
P19-R03-BaconAndEggs-681773-688511,016346,016541,50,Unknown verb 49,9,Cut cucumber,23,pan
P20-R03-BaconAndEggs-663276-666573,015910,016006,50,Unknown verb 49,9,Cut cucumber,23,pan
P21-R04-ContinentalBreakfast-1258319-1259695,030196,030236,50,Unknown verb 49,9,Cut cucumber,23,pan
P22-R03-BaconAndEggs-1060375-1061678,025446,025484,50,Unknown verb 49,9,Cut cucumber,23,pan
P22-R03-BaconAndEggs-1162653-1165439,027897,027977,50,Unknown verb 49,9,Cut cucumber,23,pan
P22-R03-BaconAndEggs-1165439-1168270,027963,028046,50,Unknown verb 49,9,Cut cucumber,23,pan
P22-R03-BaconAndEggs-2119063-2121193,050852,050914,50,Unknown verb 49,9,Cut cucumber,23,pan
P22-R03-BaconAndEggs-629140-636070,015083,015282,50,Unknown verb 49,9,Cut cucumber,23,pan
P26-R05-Cheeseburger-727868-729372,017465,017508,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R03-BaconAndEggs-199400-202501,004778,004868,50,Unknown verb 49,9,Cut cucumber,23,pan
OP03-R05-Cheeseburger-323660-324860,007764,007800,50,Unknown verb 49,9,Cut cucumber,23,pan
P02-R03-BaconAndEggs-381999-384432,009161,009233,50,Unknown verb 49,9,Cut cucumber,23,pan
P02-R03-BaconAndEggs-416660-417714,009997,010028,50,Unknown verb 49,9,Cut cucumber,23,pan
P04-R05-Cheeseburger-640694-645475,015365,015503,50,Unknown verb 49,9,Cut cucumber,23,pan
P16-R03-BaconAndEggs-1340947-1344021,032175,032264,50,Unknown verb 49,9,Cut cucumber,23,pan
P19-R03-BaconAndEggs-660720-665374,015846,015980,50,Unknown verb 49,9,Cut cucumber,23,pan
P21-R03-BaconAndEggs-332542-336134,007973,008076,50,Unknown verb 49,9,Cut cucumber,23,pan
P22-R03-BaconAndEggs-1964412-1966419,047140,047200,50,Unknown verb 49,9,Cut cucumber,23,pan
P23-R03-BaconAndEggs-1153530-1157231,027675,027783,50,Unknown verb 49,9,Cut cucumber,23,pan
P23-R03-BaconAndEggs-1226653-1230360,029430,029538,50,Unknown verb 49,9,Cut cucumber,23,pan
P23-R03-BaconAndEggs-762670-764781,018299,018360,50,Unknown verb 49,9,Cut cucumber,23,pan
P24-R03-BaconAndEggs-1127721-1129459,027061,027112,50,Unknown verb 49,9,Cut cucumber,23,pan
P24-R03-BaconAndEggs-884161-888490,021209,021334,50,Unknown verb 49,9,Cut cucumber,23,pan
P02-R06-GreekSalad-451525-455645,010826,010946,51,Unknown verb 50,10,Operate stove,33,cutting_board
P03-R01-PastaSalad-354207-364758,008475,008780,51,Unknown verb 50,10,Operate stove,33,cutting_board
P03-R01-PastaSalad-365833-403055,008690,009763,51,Unknown verb 50,10,Operate stove,33,cutting_board
P04-R01-PastaSalad-1882001-1895478,045136,045524,51,Unknown verb 50,10,Operate stove,33,cutting_board
P04-R06-GreekSalad-1155940-1183650,027676,028474,51,Unknown verb 50,10,Operate stove,33,cutting_board
P05-R01-PastaSalad-1456841-1460154,034956,035052,51,Unknown verb 50,10,Operate stove,33,cutting_board
P05-R02-TurkeySandwich-779225-782171,018694,018780,51,Unknown verb 50,10,Operate stove,33,cutting_board
P05-R02-TurkeySandwich-788391-804962,018881,019360,51,Unknown verb 50,10,Operate stove,33,cutting_board
P05-R02-TurkeySandwich-807558-818826,019354,019679,51,Unknown verb 50,10,Operate stove,33,cutting_board
P06-R02-TurkeySandwich-467774-481295,011194,011584,51,Unknown verb 50,10,Operate stove,33,cutting_board
P07-R01-PastaSalad-1798110-1799740,043150,043198,51,Unknown verb 50,10,Operate stove,33,cutting_board
P07-R01-PastaSalad-1811830-1817620,043469,043637,51,Unknown verb 50,10,Operate stove,33,cutting_board
P07-R01-PastaSalad-1817770-1819060,043623,043661,51,Unknown verb 50,10,Operate stove,33,cutting_board
P11-R01-PastaSalad-2194699-2198199,052664,052765,51,Unknown verb 50,10,Operate stove,33,cutting_board
