clip_name,start_frame,start_time_fmt,action_name,verb_name,noun_names,start_time_ms,end_time_ms,end_time_fmt,end_frame,verb_id,action_id,noun_ids
P20-R03-BaconAndEggs,13241,09:11.897,Open fridge,Open,fridge,551897,553535,09:13.535,13289,2,2,2
P20-R03-BaconAndEggs,13302,09:14.448,Put condiment_container,Put,condiment_container,554448,556357,09:16.357,13357,6,13,7
P20-R03-BaconAndEggs,13611,09:27.333,Take sponge,Take,sponge,567333,569014,09:29.014,13661,3,53,34
P20-R03-BaconAndEggs,13745,09:32.868,Wash eating_utensil,Wash,eating_utensil,572868,574216,09:34.216,13785,10,26,3
P20-R03-BaconAndEggs,13773,09:33.997,Turn on faucet,Turn on,faucet,573997,575018,09:35.018,13803,5,5,5
P20-R03-BaconAndEggs,13789,09:35.018,Wash eating_utensil,Wash,eating_utensil,575018,579625,09:39.625,13922,10,26,3
P20-R03-BaconAndEggs,13994,09:43.317,Take paper_towel,Take,paper_towel,583317,585616,09:45.616,14060,3,23,19
P20-R03-BaconAndEggs,14201,09:51.918,Open drawer,Open,drawer,591918,594009,09:54.009,14262,2,15,12
P20-R03-BaconAndEggs,14310,09:56.616,Take bread_container,Take,bread_container,596616,599845,09:59.845,14405,3,47,32
P20-R03-BaconAndEggs,14362,09:59.485,Inspect/Read recipe,Inspect/Read,recipe,599485,610073,10:10.073,14667,1,1,1
P20-R03-BaconAndEggs,14636,10:09.982,Open fridge,Open,fridge,609982,611399,10:11.399,14677,2,2,2
P20-R03-BaconAndEggs,14667,10:11.399,Open fridge,Open,fridge,611399,613941,10:13.941,14741,2,2,2
P20-R03-BaconAndEggs,14728,10:13.941,Put bread_container,Put,bread_container,613941,616489,10:16.489,14802,6,52,32
P20-R03-BaconAndEggs,15103,10:29.596,Inspect/Read recipe,Inspect/Read,recipe,629596,632778,10:32.778,15194,1,1,1
P20-R03-BaconAndEggs,15171,10:32.312,Put bread,Put,bread,632312,634012,10:34.012,15221,6,35,22
P20-R03-BaconAndEggs,15206,10:33.827,Inspect/Read recipe,Inspect/Read,recipe,633827,636071,10:36.071,15271,1,1,1
P20-R03-BaconAndEggs,15308,10:38.130,Take pan,Take,pan,638130,641010,10:41.010,15392,3,49,23
P20-R03-BaconAndEggs,15389,10:41.504,Put pan,Put,pan,641504,644425,10:44.425,15474,6,29,23
P20-R03-BaconAndEggs,15477,10:45.381,Inspect/Read recipe,Inspect/Read,recipe,645381,650386,10:50.386,15622,1,1,1
P20-R03-BaconAndEggs,15604,10:51.207,Operate stove,Operate,stove,651207,661238,11:01.238,15894,7,10,9
P20-R03-BaconAndEggs,15910,11:03.276,Move Around pan,Move Around,pan,663276,666573,11:06.573,16006,9,50,23
P20-R03-BaconAndEggs,16039,11:08.547,Operate stove,Operate,stove,668547,671321,11:11.321,16118,7,10,9
P20-R03-BaconAndEggs,16105,11:11.321,Inspect/Read recipe,Inspect/Read,recipe,671321,674105,11:14.105,16185,1,1,1
P20-R03-BaconAndEggs,16186,11:15.224,Inspect/Read recipe,Inspect/Read,recipe,675224,683100,11:23.100,16414,1,1,1
P20-R03-BaconAndEggs,16815,11:40.952,Take eating_utensil,Take,eating_utensil,700952,703784,11:43.784,16898,3,3,3
P20-R03-BaconAndEggs,17396,12:05.062,Take oil_container,Take,oil_container,725062,727086,12:07.086,17456,3,60,37
P20-R03-BaconAndEggs,17443,12:07.086,"Pour oil,oil_container,pan",Pour,"oil,oil_container,pan",727086,730217,12:10.217,17533,16,72,"41,37,23"
P20-R03-BaconAndEggs,17518,12:10.218,"Pour oil,oil_container,pan",Pour,"oil,oil_container,pan",730218,733208,12:13.208,17604,16,72,"41,37,23"
P20-R03-BaconAndEggs,17659,12:15.941,Put oil_container,Put,oil_container,735941,737448,12:17.448,17702,6,106,37
P20-R03-BaconAndEggs,17729,12:18.937,Take cooking_utensil,Take,cooking_utensil,738937,741292,12:21.292,17797,3,30,18
P20-R03-BaconAndEggs,17779,12:22.015,Move Around bacon,Move Around,bacon,742015,754146,12:34.146,18129,9,24,20
P20-R03-BaconAndEggs,18259,12:40.987,Open fridge,Open,fridge,760987,762838,12:42.838,18313,2,2,2
P20-R03-BaconAndEggs,18337,12:44.184,Open fridge,Open,fridge,764184,765712,12:45.712,18381,2,2,2
P20-R03-BaconAndEggs,18793,13:04.410,Wash hand,Wash,hand,784410,797767,13:17.767,19179,10,39,28
P20-R03-BaconAndEggs,19316,13:25.608,Move Around bacon,Move Around,bacon,805608,813181,13:33.181,19535,9,24,20
P20-R03-BaconAndEggs,19479,13:33.181,Inspect/Read recipe,Inspect/Read,recipe,813181,828800,13:48.800,19929,1,1,1
P20-R03-BaconAndEggs,19839,13:47.880,Move Around bacon,Move Around,bacon,827880,840691,14:00.691,20207,9,24,20
P20-R03-BaconAndEggs,20154,13:59.992,Put cup,Put,cup,839992,842356,14:02.356,20222,6,44,30
P20-R03-BaconAndEggs,20462,14:12.806,Put cooking_utensil,Put,cooking_utensil,852806,855117,14:15.117,20528,6,22,18
P20-R03-BaconAndEggs,20585,14:17.840,Open cabinet,Open,cabinet,857840,859230,14:19.230,20625,2,7,6
P20-R03-BaconAndEggs,20616,14:19.472,Take plate,Take,plate,859472,864002,14:24.002,20748,3,16,13
P20-R03-BaconAndEggs,21039,14:36.795,Take cup,Take,cup,876795,878657,14:38.657,21092,3,42,30
P20-R03-BaconAndEggs,21086,14:41.572,Inspect/Read recipe,Inspect/Read,recipe,881572,911307,15:11.307,21943,1,1,1
P20-R03-BaconAndEggs,21880,15:13.499,Move Around bacon,Move Around,bacon,913499,931551,15:31.551,22401,9,24,20
P20-R03-BaconAndEggs,22671,15:44.865,Operate stove,Operate,stove,944865,947020,15:47.020,22734,7,10,9
P20-R03-BaconAndEggs,22772,15:49.086,Take sponge,Take,sponge,949086,951522,15:51.522,22843,3,53,34
P20-R03-BaconAndEggs,22920,15:55.130,"Squeeze washing_liquid,sponge",Squeeze,"washing_liquid,sponge",955130,956655,15:56.655,22963,19,96,"51,34"
P20-R03-BaconAndEggs,22947,15:56.257,"Squeeze washing_liquid,sponge",Squeeze,"washing_liquid,sponge",956257,957495,15:57.495,22983,19,96,"51,34"
P20-R03-BaconAndEggs,23168,16:05.493,Turn on faucet,Turn on,faucet,965493,966979,16:06.979,23211,5,5,5
P20-R03-BaconAndEggs,23466,16:17.884,Turn off faucet,Turn off,faucet,977884,979079,16:19.079,23501,12,28,5
P20-R03-BaconAndEggs,23544,16:21.272,Take pan,Take,pan,981272,983728,16:23.728,23616,3,49,23
P20-R03-BaconAndEggs,23694,16:27.613,Put pan,Put,pan,987613,991017,16:31.017,23793,6,29,23
P20-R03-BaconAndEggs,24077,16:43.410,"Put trash,trash_container",Put,"trash,trash_container",1003410,1005136,16:45.136,24128,6,19,"15,16"
P20-R03-BaconAndEggs,24343,16:54.439,Put sponge,Put,sponge,1014439,1015754,16:55.754,24382,6,56,34
P20-R03-BaconAndEggs,24373,16:55.754,Turn on faucet,Turn on,faucet,1015754,1017988,16:57.988,24437,5,5,5
P20-R03-BaconAndEggs,24636,17:06.673,Turn on faucet,Turn on,faucet,1026673,1028658,17:08.658,24692,5,5,5
P20-R03-BaconAndEggs,24807,17:13.864,Wash pan,Wash,pan,1033864,1035850,17:15.850,24866,10,63,23
P20-R03-BaconAndEggs,24867,17:17.209,Wash pan,Wash,pan,1037209,1048229,17:28.229,25184,10,63,23
P20-R03-BaconAndEggs,25293,17:34.092,Turn off faucet,Turn off,faucet,1054092,1056280,17:36.280,25356,12,28,5
P20-R03-BaconAndEggs,25362,17:36.901,Take sponge,Take,sponge,1056901,1058144,17:38.144,25399,3,53,34
P20-R03-BaconAndEggs,25872,17:58.166,Put sponge,Put,sponge,1078166,1079462,17:59.462,25911,6,56,34
P20-R03-BaconAndEggs,25877,17:59.851,Wash pan,Wash,pan,1079851,1096263,18:16.263,26350,10,63,23
P20-R03-BaconAndEggs,25894,17:59.045,Wash pan,Wash,pan,1079045,1080559,18:00.559,25937,10,63,23
P20-R03-BaconAndEggs,26455,18:22.489,Put pan,Put,pan,1102489,1104429,18:24.429,26511,6,29,23
P20-R03-BaconAndEggs,26500,18:24.429,Divide/Pull Apart paper_towel,Divide/Pull Apart,paper_towel,1104429,1107200,18:27.200,26579,13,57,19
P20-R03-BaconAndEggs,27049,18:47.471,Put pan,Put,pan,1127471,1131721,18:51.721,27172,6,29,23
P20-R03-BaconAndEggs,27259,18:56.075,Divide/Pull Apart paper_towel,Divide/Pull Apart,paper_towel,1136075,1138846,18:58.846,27339,13,57,19
P20-R03-BaconAndEggs,27624,19:11.160,Take eating_utensil,Take,eating_utensil,1151160,1152601,19:12.601,27666,3,3,3
P20-R03-BaconAndEggs,27808,19:19.224,Wash eating_utensil,Wash,eating_utensil,1159224,1164698,19:24.698,27966,10,26,3
P20-R03-BaconAndEggs,27821,19:19.407,Wash eating_utensil,Wash,eating_utensil,1159407,1161059,19:21.059,27870,10,26,3
P20-R03-BaconAndEggs,27940,19:24.226,Turn off faucet,Turn off,faucet,1164226,1164879,19:24.879,27959,12,28,5
P20-R03-BaconAndEggs,28027,19:28.977,Divide/Pull Apart paper_towel,Divide/Pull Apart,paper_towel,1168977,1180571,19:40.571,28362,13,57,19
P20-R03-BaconAndEggs,29012,20:08.943,"Put trash,trash_container",Put,"trash,trash_container",1208943,1209911,20:09.911,29040,6,19,"15,16"
P20-R03-BaconAndEggs,29168,20:15.515,Take sponge,Take,sponge,1215515,1217336,20:17.336,29221,3,53,34
P20-R03-BaconAndEggs,29432,20:26.459,Put sponge,Put,sponge,1226459,1227762,20:27.762,29470,6,56,34
P20-R03-BaconAndEggs,29456,20:27.429,Turn on faucet,Turn on,faucet,1227429,1228537,20:28.537,29487,5,5,5
P20-R03-BaconAndEggs,29828,20:43.111,Put cup,Put,cup,1243111,1245658,20:45.658,29902,6,44,30
P20-R03-BaconAndEggs,30144,20:56.114,Turn on faucet,Turn on,faucet,1256114,1257245,20:57.245,30176,5,5,5
P20-R03-BaconAndEggs,30307,21:02.911,Turn off faucet,Turn off,faucet,1262911,1263910,21:03.910,30336,12,28,5
P20-R03-BaconAndEggs,30360,21:05.468,Take paper_towel,Take,paper_towel,1265468,1270115,21:10.115,30494,3,23,19
P20-R04-ContinentalBreakfast,1405,00:58.868,Inspect/Read recipe,Inspect/Read,recipe,58868,62009,01:02.009,1496,1,1,1
P20-R04-ContinentalBreakfast,1587,01:06.609,Open cabinet,Open,cabinet,66609,71331,01:11.331,1723,2,7,6
P20-R04-ContinentalBreakfast,1707,01:11.331,Open cabinet,Open,cabinet,71331,73272,01:13.272,1763,2,7,6
P20-R04-ContinentalBreakfast,1748,01:13.272,Take plate,Take,plate,73272,77358,01:17.358,1867,3,16,13
P20-R04-ContinentalBreakfast,1908,01:19.974,Put plate,Put,plate,79974,84689,01:24.689,2044,6,20,13
P20-R04-ContinentalBreakfast,2014,01:24.186,Take plate,Take,plate,84186,86864,01:26.864,2091,3,16,13
P20-R04-ContinentalBreakfast,2084,01:27.083,Close cabinet,Close,cabinet,87083,89182,01:29.182,2146,8,34,6
P20-R04-ContinentalBreakfast,2175,01:31.158,Inspect/Read recipe,Inspect/Read,recipe,91158,96172,01:36.172,2321,1,1,1
P20-R04-ContinentalBreakfast,2348,01:38.023,Open cabinet,Open,cabinet,98023,99755,01:39.755,2399,2,7,6
P20-R04-ContinentalBreakfast,2378,01:39.284,Take bowl,Take,bowl,99284,100993,01:40.993,2428,3,17,14
P20-R04-ContinentalBreakfast,2556,01:46.677,Put bowl,Put,bowl,106677,108539,01:48.539,2609,6,18,14
P20-R04-ContinentalBreakfast,2760,01:55.315,Inspect/Read recipe,Inspect/Read,recipe,115315,118365,01:58.365,2848,1,1,1
P20-R04-ContinentalBreakfast,2848,01:58.955,Open drawer,Open,drawer,118955,121676,02:01.676,2927,2,15,12
P20-R04-ContinentalBreakfast,3118,02:10.130,Inspect/Read recipe,Inspect/Read,recipe,130130,132234,02:12.234,3179,1,1,1
P20-R04-ContinentalBreakfast,3175,02:12.882,Inspect/Read recipe,Inspect/Read,recipe,132882,138806,02:18.806,3346,1,1,1
P20-R04-ContinentalBreakfast,3317,02:18.359,Open condiment_container,Open,condiment_container,138359,139904,02:19.904,3361,2,25,7
P20-R04-ContinentalBreakfast,3710,02:34.850,Inspect/Read recipe,Inspect/Read,recipe,154850,157266,02:37.266,3781,1,1,1
P20-R04-ContinentalBreakfast,3851,02:40.948,Inspect/Read recipe,Inspect/Read,recipe,160948,165460,02:45.460,3983,1,1,1
P20-R04-ContinentalBreakfast,4220,02:56.037,Take eating_utensil,Take,eating_utensil,176037,177597,02:57.597,4267,3,3,3
P20-R04-ContinentalBreakfast,4509,03:08.078,Inspect/Read recipe,Inspect/Read,recipe,188078,189837,03:09.837,4561,1,1,1
P20-R04-ContinentalBreakfast,4628,03:13.023,Inspect/Read recipe,Inspect/Read,recipe,193023,194754,03:14.754,4679,1,1,1
P20-R04-ContinentalBreakfast,4836,03:21.712,Close condiment_container,Close,condiment_container,201712,203755,03:23.755,4896,8,37,7
P20-R04-ContinentalBreakfast,4920,03:25.305,"Mix mixture,eating_utensil",Mix,"mixture,eating_utensil",205305,208443,03:28.443,5010,15,67,"38,3"
P20-R04-ContinentalBreakfast,5313,03:41.778,Put bowl,Put,bowl,221778,225699,03:45.699,5426,6,18,14
P20-R04-ContinentalBreakfast,5606,03:54.160,Operate microwave,Operate,microwave,234160,239843,03:59.843,5770,7,97,52
P20-R04-ContinentalBreakfast,5789,04:01.719,Operate microwave,Operate,microwave,241719,246992,04:06.992,5940,7,97,52
P20-R04-ContinentalBreakfast,6494,04:30.781,Put bowl,Put,bowl,270781,272656,04:32.656,6548,6,18,14
P20-R04-ContinentalBreakfast,6511,04:32.978,Operate microwave,Operate,microwave,272978,289671,04:49.671,6993,7,97,52
P20-R04-ContinentalBreakfast,7288,05:03.896,Operate microwave,Operate,microwave,303896,305943,05:05.943,7348,7,97,52
P20-R04-ContinentalBreakfast,7336,05:06.102,Operate microwave,Operate,microwave,306102,310446,05:10.446,7461,7,97,52
P20-R04-ContinentalBreakfast,7434,05:10.059,Take bowl,Take,bowl,310059,313054,05:13.054,7521,3,17,14
P20-R04-ContinentalBreakfast,7535,05:14.293,Inspect/Read recipe,Inspect/Read,recipe,314293,317765,05:17.765,7635,1,1,1
P20-R04-ContinentalBreakfast,7942,05:31.071,Take plate,Take,plate,331071,332478,05:32.478,7983,3,16,13
P20-R04-ContinentalBreakfast,7981,05:32.720,Open fridge,Open,fridge,332720,334612,05:34.612,8035,2,2,2
P20-R04-ContinentalBreakfast,8203,05:42.043,Take bread_container,Take,bread_container,342043,344775,05:44.775,8281,3,47,32
P20-R04-ContinentalBreakfast,8294,05:45.807,Close fridge,Close,fridge,345807,348143,05:48.143,8361,8,11,2
P20-R04-ContinentalBreakfast,8352,05:48.513,Open bread_container,Open,bread_container,348513,353678,05:53.678,8501,2,82,32
P20-R04-ContinentalBreakfast,8492,05:54.067,Open bread_container,Open,bread_container,354067,356381,05:56.381,8559,2,82,32
P20-R04-ContinentalBreakfast,8544,05:56.381,Take bread,Take,bread,356381,360313,06:00.313,8657,3,36,22
P20-R04-ContinentalBreakfast,8644,06:00.313,Put bread,Put,bread,360313,361483,06:01.483,8679,6,35,22
P20-R04-ContinentalBreakfast,9267,06:26.426,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",386426,389597,06:29.597,9358,11,27,"21,22,3"
P20-R04-ContinentalBreakfast,9336,06:29.166,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",389166,390520,06:30.520,9376,11,27,"21,22,3"
P20-R04-ContinentalBreakfast,9353,06:30.218,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",390218,395453,06:35.453,9503,11,27,"21,22,3"
P20-R04-ContinentalBreakfast,9512,06:36.899,Inspect/Read recipe,Inspect/Read,recipe,396899,402421,06:42.421,9672,1,1,1
P20-R04-ContinentalBreakfast,9703,06:46.549,Wash eating_utensil,Wash,eating_utensil,406549,429030,07:09.030,10351,10,26,3
P20-R04-ContinentalBreakfast,9736,06:45.804,Turn on faucet,Turn on,faucet,405804,407104,06:47.104,9774,5,5,5
P20-R04-ContinentalBreakfast,10475,07:16.662,Open fridge,Open,fridge,436662,438358,07:18.358,10525,2,2,2
P20-R04-ContinentalBreakfast,10554,07:20.040,Take condiment_container,Take,condiment_container,440040,442811,07:22.811,10634,3,8,7
P20-R04-ContinentalBreakfast,10617,07:22.540,Take condiment_container,Take,condiment_container,442540,443990,07:23.990,10659,3,8,7
P20-R04-ContinentalBreakfast,10727,07:27.138,Inspect/Read recipe,Inspect/Read,recipe,447138,449085,07:29.085,10783,1,1,1
P20-R04-ContinentalBreakfast,11013,07:41.658,"Spread condiment,bread,eating_utensil",Spread,"condiment,bread,eating_utensil",461658,489106,08:09.106,11805,11,27,"21,22,3"
P20-R04-ContinentalBreakfast,11802,08:11.910,Put eating_utensil,Put,eating_utensil,491910,493090,08:13.090,11838,6,6,3
P20-R04-ContinentalBreakfast,11824,08:13.090,Put bread,Put,bread,493090,497302,08:17.302,11946,6,35,22
P20-R04-ContinentalBreakfast,11940,08:17.913,Compress sandwich,Compress,sandwich,497913,501946,08:21.946,12056,17,90,50
P20-R04-ContinentalBreakfast,12082,08:23.845,Inspect/Read recipe,Inspect/Read,recipe,503845,507949,08:27.949,12201,1,1,1
P20-R04-ContinentalBreakfast,12194,08:28.216,Put condiment_container,Put,condiment_container,508216,509758,08:29.758,12238,6,13,7
P20-R04-ContinentalBreakfast,12224,08:29.512,Put condiment_container,Put,condiment_container,509512,511132,08:31.132,12272,6,13,7
P20-R04-ContinentalBreakfast,12696,08:49.436,Inspect/Read recipe,Inspect/Read,recipe,529436,533743,08:53.743,12820,1,1,1
P20-R04-ContinentalBreakfast,13036,09:03.425,Open cabinet,Open,cabinet,543425,546059,09:06.059,13112,2,7,6
P20-R04-ContinentalBreakfast,13134,09:07.469,Close cabinet,Close,cabinet,547469,549752,09:09.752,13200,8,34,6
P20-R04-ContinentalBreakfast,13235,09:11.706,Open cabinet,Open,cabinet,551706,554064,09:14.064,13303,2,7,6
P20-R04-ContinentalBreakfast,13387,09:17.968,Open fridge,Open,fridge,557968,559553,09:19.553,13434,2,2,2
P20-R04-ContinentalBreakfast,13423,09:19.562,Put bread_container,Put,bread_container,559562,561989,09:21.989,13494,6,52,32
P20-R04-ContinentalBreakfast,13735,09:33.184,Inspect/Read recipe,Inspect/Read,recipe,573184,582234,09:42.234,13995,1,1,1
P20-R04-ContinentalBreakfast,14008,09:43.832,Open cabinet,Open,cabinet,583832,585298,09:45.298,14051,2,7,6
P20-R04-ContinentalBreakfast,14130,09:48.921,Close cabinet,Close,cabinet,588921,590653,09:50.653,14180,8,34,6
P20-R04-ContinentalBreakfast,14161,09:50.272,Open cabinet,Open,cabinet,590272,592508,09:52.508,14226,2,7,6
P20-R04-ContinentalBreakfast,14631,10:09.860,Move Around bowl,Move Around,bowl,609860,611879,10:11.879,14691,9,100,14
P20-R04-ContinentalBreakfast,14672,10:11.594,Take pot,Take,pot,611594,614213,10:14.213,14748,3,45,26
P20-R04-ContinentalBreakfast,14852,10:19.425,"Pour water,faucet,pot",Pour,"water,faucet,pot",619425,625485,10:25.485,15026,16,87,"49,5,26"
P20-R04-ContinentalBreakfast,15028,10:26.476,Put pot,Put,pot,626476,629463,10:29.463,15115,6,33,26
P20-R04-ContinentalBreakfast,15085,10:28.914,Operate stove,Operate,stove,628914,632508,10:32.508,15189,7,10,9
P20-R04-ContinentalBreakfast,15188,10:33.240,Inspect/Read recipe,Inspect/Read,recipe,633240,637133,10:37.133,15301,1,1,1
P20-R04-ContinentalBreakfast,15346,10:39.586,Open cabinet,Open,cabinet,639586,641418,10:41.418,15399,2,7,6
P20-R04-ContinentalBreakfast,15376,10:40.986,Take cup,Take,cup,640986,644076,10:44.076,15465,3,42,30
P20-R04-ContinentalBreakfast,15525,10:47.096,Inspect/Read recipe,Inspect/Read,recipe,647096,649373,10:49.373,15590,1,1,1
P20-R04-ContinentalBreakfast,16245,11:17.295,Inspect/Read recipe,Inspect/Read,recipe,677295,681603,11:21.603,16369,1,1,1
P20-R04-ContinentalBreakfast,16489,11:27.386,Inspect/Read recipe,Inspect/Read,recipe,687386,690825,11:30.825,16588,1,1,1
P20-R04-ContinentalBreakfast,16615,11:32.468,Open cabinet,Open,cabinet,692468,694071,11:34.071,16662,2,7,6
P20-R04-ContinentalBreakfast,16642,11:33.604,Take bowl,Take,bowl,693604,695349,11:35.349,16693,3,17,14
P20-R04-ContinentalBreakfast,17376,12:04.172,Open fridge,Open,fridge,724172,725861,12:05.861,17425,2,2,2
P20-R04-ContinentalBreakfast,18204,12:38.954,Move Around pot,Move Around,pot,758954,763084,12:43.084,18325,9,101,26
P20-R04-ContinentalBreakfast,18364,12:45.796,Inspect/Read recipe,Inspect/Read,recipe,765796,772158,12:52.158,18547,1,1,1
P20-R04-ContinentalBreakfast,18639,12:56.871,Take pot,Take,pot,776871,778998,12:58.998,18701,3,45,26
P20-R04-ContinentalBreakfast,18949,13:09.787,Put pot,Put,pot,789787,791842,13:11.842,19010,6,33,26
P20-R04-ContinentalBreakfast,18981,13:11.079,Operate stove,Operate,stove,791079,792745,13:12.745,19030,7,10,9
P20-R04-ContinentalBreakfast,19193,13:20.498,Inspect/Read recipe,Inspect/Read,recipe,800498,808030,13:28.030,19411,1,1,1
P20-R04-ContinentalBreakfast,19554,13:35.093,Take pot,Take,pot,815093,818539,13:38.539,19653,3,45,26
P20-R04-ContinentalBreakfast,19687,13:41.491,"Pour water,faucet,pot",Pour,"water,faucet,pot",821491,833420,13:53.420,20031,16,87,"49,5,26"
P20-R04-ContinentalBreakfast,20067,13:56.764,Wash pot,Wash,pot,836764,842986,14:02.986,20247,10,80,26
P20-R04-ContinentalBreakfast,20288,14:05.658,Divide/Pull Apart paper_towel,Divide/Pull Apart,paper_towel,845658,848732,14:08.732,20377,13,57,19
P20-R04-ContinentalBreakfast,20511,14:15.170,Put pot,Put,pot,855170,860636,14:20.636,20669,6,33,26
P20-R04-ContinentalBreakfast,20665,14:21.210,Take bowl,Take,bowl,861210,863045,14:23.045,20718,3,17,14
P20-R04-ContinentalBreakfast,20750,14:24.701,Put bowl,Put,bowl,864701,865689,14:25.689,20779,6,18,14
P20-R04-ContinentalBreakfast,20890,14:30.593,Wash bowl,Wash,bowl,870593,872180,14:32.180,20937,10,76,14
P20-R04-ContinentalBreakfast,21966,15:15.384,Put sponge,Put,sponge,915384,916583,15:16.583,22001,6,56,34
P20-R04-ContinentalBreakfast,22017,15:17.474,Take paper_towel,Take,paper_towel,917474,918481,15:18.481,22046,3,23,19
P20-R04-ContinentalBreakfast,22226,15:26.251,Put bowl,Put,bowl,926251,928105,15:28.105,22279,6,18,14
P20-R04-ContinentalBreakfast,22352,15:31.486,"Put trash,trash_container",Put,"trash,trash_container",931486,932668,15:32.668,22388,6,19,"15,16"
P20-R04-ContinentalBreakfast,22698,15:45.984,Inspect/Read recipe,Inspect/Read,recipe,945984,948280,15:48.280,22764,1,1,1
P21-R03-BaconAndEggs,1399,00:59.427,Inspect/Read recipe,Inspect/Read,recipe,59427,70635,01:10.635,1723,1,1,1
P21-R03-BaconAndEggs,1695,01:11.026,Open fridge,Open,fridge,71026,74676,01:14.676,1802,2,2,2
P21-R03-BaconAndEggs,2218,01:32.653,Take bowl,Take,bowl,92653,94933,01:34.933,2284,3,17,14
P21-R03-BaconAndEggs,2663,01:51.191,Open fridge,Open,fridge,111191,113183,01:53.183,2722,2,2,2
P21-R03-BaconAndEggs,2778,01:55.999,Close fridge,Close,fridge,115999,118359,01:58.359,2846,8,11,2
P21-R03-BaconAndEggs,2899,02:01.735,Crack egg,Crack,egg,121735,131135,02:11.135,3170,18,93,48
P21-R03-BaconAndEggs,3132,02:11.135,Crack egg,Crack,egg,131135,137374,02:17.374,3312,18,93,48
P21-R03-BaconAndEggs,4030,02:48.360,Divide/Pull Apart paper_towel,Divide/Pull Apart,paper_towel,168360,172528,02:52.528,4151,13,57,19
P21-R03-BaconAndEggs,4924,03:25.944,Inspect/Read recipe,Inspect/Read,recipe,205944,213624,03:33.624,5145,1,1,1
P21-R03-BaconAndEggs,5284,03:40.439,Open fridge,Open,fridge,220439,222990,03:42.990,5358,2,2,2
P21-R03-BaconAndEggs,5476,03:48.319,Close fridge,Close,fridge,228319,229865,03:49.865,5520,8,11,2
P21-R03-BaconAndEggs,6393,04:26.663,Put seasoning_container,Put,seasoning_container,266663,269216,04:29.216,6468,6,61,29
P21-R03-BaconAndEggs,6563,04:33.983,Inspect/Read recipe,Inspect/Read,recipe,273983,279272,04:39.272,6715,1,1,1
P21-R03-BaconAndEggs,6873,04:47.104,Operate stove,Operate,stove,287104,294427,04:54.427,7084,7,10,9
P21-R03-BaconAndEggs,7176,04:59.738,Operate stove,Operate,stove,299738,306971,05:06.971,7385,7,10,9
P21-R03-BaconAndEggs,7631,05:18.694,Inspect/Read recipe,Inspect/Read,recipe,318694,325794,05:25.794,7837,1,1,1
P21-R03-BaconAndEggs,7973,05:32.542,Move Around pan,Move Around,pan,332542,336134,05:36.134,8076,9,50,23
P21-R03-BaconAndEggs,8148,05:40.071,Inspect/Read recipe,Inspect/Read,recipe,340071,345391,05:45.391,8303,1,1,1
P21-R03-BaconAndEggs,8343,05:47.969,Open cabinet,Open,cabinet,347969,351593,05:51.593,8447,2,7,6
P21-R03-BaconAndEggs,8447,05:52.384,Take plate,Take,plate,352384,356584,05:56.584,8569,3,16,13
P21-R03-BaconAndEggs,8548,05:56.584,Take plate,Take,plate,356584,360832,06:00.832,8670,3,16,13
P21-R03-BaconAndEggs,8770,06:06.785,Inspect/Read recipe,Inspect/Read,recipe,366785,380248,06:20.248,9158,1,1,1
P21-R03-BaconAndEggs,10367,07:12.311,Open cabinet,Open,cabinet,432311,435591,07:15.591,10463,2,7,6
P21-R03-BaconAndEggs,10460,07:16.007,Take cup,Take,cup,436007,437736,07:17.736,10510,3,42,30
P21-R03-BaconAndEggs,10511,07:18.073,Close cabinet,Close,cabinet,438073,438834,07:18.834,10535,8,34,6
P21-R03-BaconAndEggs,10624,07:22.817,Open fridge,Open,fridge,442817,444202,07:24.202,10664,2,2,2
P21-R03-BaconAndEggs,11024,07:39.482,Close fridge,Close,fridge,459482,460994,07:40.994,11067,8,11,2
P21-R03-BaconAndEggs,11842,08:14.410,Inspect/Read recipe,Inspect/Read,recipe,494410,504001,08:24.001,12120,1,1,1
P21-R03-BaconAndEggs,12178,08:28.376,Inspect/Read recipe,Inspect/Read,recipe,508376,518225,08:38.225,12461,1,1,1
P21-R03-BaconAndEggs,14512,10:04.858,Operate stove,Operate,stove,604858,606725,10:06.725,14566,7,10,9
P21-R03-BaconAndEggs,15523,10:46.970,Open fridge,Open,fridge,646970,648658,10:48.658,15572,2,2,2
P21-R03-BaconAndEggs,15742,10:56.391,Inspect/Read recipe,Inspect/Read,recipe,656391,661003,11:01.003,15876,1,1,1
P21-R03-BaconAndEggs,16720,11:36.854,Open fridge,Open,fridge,696854,698751,11:38.751,16775,2,2,2
P21-R03-BaconAndEggs,17435,12:07.565,Move Around bacon,Move Around,bacon,727565,738526,12:18.526,17751,9,24,20
P21-R03-BaconAndEggs,17922,12:27.670,Move Around bacon,Move Around,bacon,747670,756942,12:36.942,18189,9,24,20
P21-R03-BaconAndEggs,18192,12:39.063,Inspect/Read recipe,Inspect/Read,recipe,759063,769455,12:49.455,18492,1,1,1
P21-R03-BaconAndEggs,18522,12:52.350,Move Around bacon,Move Around,bacon,772350,778497,12:58.497,18698,9,24,20
